id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3619640,1,2016-04-08 09:28:39,2016-04-08 10:01:59,1,-73.863601684570313,40.769767761230469,-73.977485656738281,40.759193420410156,Y,2000
id2962654,2,2016-05-13 10:16:48,2016-05-13 10:32:21,1,-73.982223510742188,40.76763916015625,-73.956977844238281,40.783271789550781,N,933
id1280441,1,2016-05-16 14:09:05,2016-05-16 14:12:23,1,-73.968177795410156,40.75982666015625,-73.960884094238281,40.768230438232422,N,198
id1686397,1,2016-02-08 15:43:03,2016-02-08 16:30:53,1,-73.863235473632812,40.770038604736328,-74.013771057128906,40.709129333496094,N,2870
id3166896,1,2016-04-05 21:57:01,2016-04-05 22:00:46,1,-73.960220336914062,40.773139953613281,-73.949546813964844,40.770229339599609,N,225
id3295265,1,2016-03-15 08:45:05,2016-03-15 08:50:02,1,-73.94580078125,40.812843322753906,-73.952621459960937,40.811069488525391,N,297
id1111530,2,2016-04-05 23:10:57,2016-04-05 23:25:03,1,-73.982208251953125,40.769241333007813,-73.959922790527344,40.7822265625,N,846
id1711870,2,2016-05-13 22:08:53,2016-05-13 22:20:18,3,-73.960578918457031,40.769660949707031,-73.977020263671875,40.749828338623047,N,685
id2084456,2,2016-04-03 15:48:27,2016-04-03 16:03:14,1,-73.992149353027344,40.749538421630859,-73.985931396484375,40.729400634765625,N,887
id0067459,2,2016-04-22 11:55:21,2016-04-22 12:50:38,1,-73.945899963378906,40.786090850830078,-73.885215759277344,40.679943084716797,N,3317
id1804993,2,2016-06-29 14:44:46,2016-06-29 15:12:37,1,-73.982109069824219,40.770389556884766,-73.977752685546875,40.757038116455078,N,1671
id3397528,2,2016-05-30 04:01:54,2016-05-30 04:16:24,5,-73.993293762207031,40.722450256347656,-73.999221801757812,40.673259735107422,N,870
id3502622,2,2016-04-17 17:41:49,2016-04-17 17:46:33,2,-73.965919494628906,40.758468627929687,-73.965835571289063,40.753650665283203,N,284
id0148335,2,2016-05-13 20:09:08,2016-05-13 20:24:40,6,-73.977378845214844,40.738613128662109,-74.001953125,40.731498718261719,N,932
id2456838,1,2016-01-13 20:11:46,2016-01-13 20:11:53,1,-73.793441772460938,40.644813537597656,-73.795242309570313,40.644668579101563,N,7
id2293051,1,2016-05-19 07:57:40,2016-05-19 08:09:38,2,-73.985450744628906,40.73583984375,-74.000694274902344,40.7479248046875,N,718
id0302166,2,2016-04-27 21:33:32,2016-04-27 21:46:22,3,-73.977081298828125,40.764472961425781,-73.974800109863281,40.755950927734375,N,770
id2002130,2,2016-05-29 01:11:25,2016-05-29 01:21:50,1,-73.982986450195313,40.767902374267578,-74.002365112304687,40.756008148193359,N,625
id0718143,2,2016-04-15 23:16:07,2016-04-15 23:29:12,1,-73.986717224121094,40.757236480712891,-73.977859497070312,40.74578857421875,N,785
id1284462,1,2016-01-29 16:10:38,2016-01-29 16:16:59,1,-73.982902526855469,40.756778717041016,-73.991264343261719,40.750083923339844,N,381
id1903539,1,2016-02-11 15:58:11,2016-02-11 16:10:51,1,-73.982101440429688,40.765369415283203,-73.990142822265625,40.756698608398438,N,760
id2412768,1,2016-06-01 12:40:08,2016-06-01 12:54:07,4,-73.994125366210938,40.746009826660156,-73.995262145996094,40.726802825927734,N,839
id2171759,2,2016-04-04 11:52:29,2016-04-04 11:57:41,3,-74.002822875976563,40.749557495117187,-73.993423461914062,40.755409240722656,N,312
id0203370,1,2016-02-17 10:46:39,2016-02-17 11:08:15,1,-73.995002746582031,40.725383758544922,-73.988296508789063,40.753826141357422,N,1296
id3363716,1,2016-06-12 04:08:29,2016-06-12 04:15:42,1,-73.989067077636719,40.718959808349609,-73.9755859375,40.745426177978516,N,433
id0375039,1,2016-06-08 23:32:19,2016-06-08 23:40:26,2,-73.991096496582031,40.745010375976563,-73.969261169433594,40.752010345458984,N,487
id2130929,2,2016-01-27 11:23:55,2016-01-27 11:40:28,1,-73.995391845703125,40.739471435546875,-73.989692687988281,40.734268188476563,N,993
id0593374,1,2016-05-30 23:02:53,2016-05-30 23:31:42,2,-73.776718139648438,40.645107269287109,-73.917182922363281,40.700546264648438,N,1729
id0021298,1,2016-02-10 18:41:54,2016-02-10 18:54:08,1,-74.0062255859375,40.723308563232422,-73.986320495605469,40.730743408203125,N,734
id3223792,2,2016-05-11 23:28:43,2016-05-11 23:33:44,2,-74.010398864746094,40.719570159912109,-74.004142761230469,40.730167388916016,N,301
id0305250,2,2016-04-16 13:22:38,2016-04-16 13:37:55,6,-73.989448547363281,40.741710662841797,-73.983596801757812,40.762260437011719,N,917
id3106803,2,2016-02-29 14:10:56,2016-02-29 14:17:21,6,-74.011650085449219,40.710269927978516,-74.004676818847656,40.727123260498047,N,385
id3855990,1,2016-02-05 14:08:10,2016-02-05 14:17:24,1,-73.95233154296875,40.777797698974609,-73.9635009765625,40.761909484863281,N,554
id0673326,2,2016-06-08 02:30:02,2016-06-08 02:31:47,3,-73.98797607421875,40.732131958007813,-73.979820251464844,40.743350982666016,N,105
id3338337,2,2016-06-23 12:16:11,2016-06-23 12:28:06,2,-73.950332641601563,40.779708862304688,-73.95806884765625,40.773391723632813,N,715
id2470185,2,2016-05-02 22:07:17,2016-05-02 22:14:19,1,-73.931953430175781,40.744525909423828,-73.912002563476562,40.761943817138672,N,422
id1293377,1,2016-01-02 14:36:08,2016-01-02 14:51:15,2,-73.95989990234375,40.773574829101563,-73.990463256835938,40.750984191894531,N,907
id0984063,1,2016-03-12 15:54:03,2016-03-12 16:00:05,1,-73.958351135253906,40.780746459960937,-73.964988708496094,40.766803741455078,N,362
id1796409,1,2016-06-24 20:36:33,2016-06-24 20:40:55,2,-73.960853576660156,40.760772705078125,-73.968147277832031,40.762672424316406,N,262
id2736967,2,2016-01-17 23:31:45,2016-01-17 23:51:20,1,-73.992576599121094,40.748580932617188,-73.950187683105469,40.806549072265625,N,1175
id1822105,1,2016-06-29 05:22:53,2016-06-29 05:31:19,1,-74.003150939941406,40.733654022216797,-73.989799499511719,40.762676239013672,N,506
id3955378,2,2016-05-15 14:14:40,2016-05-15 14:42:10,1,-73.979026794433594,40.789470672607422,-73.984703063964844,40.763160705566406,N,1650
id1839547,2,2016-01-11 12:23:40,2016-01-11 12:29:23,1,-73.958335876464844,40.774795532226563,-73.956382751464844,40.783134460449219,N,343
id1629416,1,2016-02-29 10:04:11,2016-02-29 10:59:56,1,-73.786102294921875,40.639755249023438,-74.003875732421875,40.716850280761719,N,3345
id0783698,1,2016-04-13 21:24:24,2016-04-13 21:35:42,3,-74.000213623046875,40.727203369140625,-73.988578796386719,40.745613098144531,N,678
id1765312,2,2016-04-15 07:58:25,2016-04-15 08:03:26,1,-73.996002197265625,40.725139617919922,-73.987876892089844,40.73223876953125,N,301
id2387896,2,2016-03-03 12:36:05,2016-03-03 12:50:57,1,-73.980674743652344,40.730636596679688,-74.006797790527344,40.719928741455078,N,892
id3806158,1,2016-01-24 20:55:16,2016-01-24 21:05:26,1,-73.987991333007812,40.731594085693359,-74.003883361816406,40.707660675048828,N,610
id0445112,2,2016-03-11 08:25:33,2016-03-11 08:37:10,1,-73.968955993652344,40.761081695556641,-73.982749938964844,40.750278472900391,N,697
id3180887,1,2016-04-19 20:56:39,2016-04-19 20:57:49,1,-73.975433349609375,40.787834167480469,-73.969436645507813,40.785545349121094,N,70
id1546031,1,2016-05-16 21:21:28,2016-05-16 21:37:24,2,-73.983070373535156,40.773452758789063,-73.953269958496094,40.77239990234375,N,956
id0551212,1,2016-02-12 09:30:57,2016-02-12 09:41:13,1,-73.996498107910156,40.733818054199219,-74.0089111328125,40.719951629638672,N,616
id0486362,1,2016-02-13 10:32:16,2016-02-13 10:52:22,1,-73.987281799316406,40.770908355712891,-73.993629455566406,40.734130859375,N,1206
id0297286,2,2016-03-24 22:33:54,2016-03-24 23:25:02,5,-73.983299255371094,40.766410827636719,-73.936111450195313,40.697360992431641,N,3068
id0253881,2,2016-03-23 21:35:27,2016-03-23 21:43:19,2,-74.003021240234375,40.7269287109375,-73.987777709960937,40.737819671630859,N,472
id2661055,1,2016-05-12 18:56:34,2016-05-12 19:08:02,1,-73.971969604492187,40.762603759765625,-73.955734252929687,40.772335052490234,N,688
id2397759,1,2016-04-04 14:39:03,2016-04-04 14:46:32,1,-73.98114013671875,40.774559020996094,-73.973419189453125,40.764068603515625,N,449
id3935934,2,2016-04-13 21:36:37,2016-04-13 21:58:00,2,-73.989021301269531,40.745349884033203,-73.961769104003906,40.768291473388672,N,1283
id1592313,2,2016-05-19 08:16:40,2016-05-19 08:27:03,2,-73.953628540039063,40.767116546630859,-73.974617004394531,40.737106323242187,N,623
id1699173,2,2016-02-05 15:17:01,2016-02-05 15:22:27,1,-73.978569030761719,40.756553649902344,-73.989822387695313,40.739349365234375,N,326
id2281954,1,2016-03-18 16:01:05,2016-03-18 16:01:54,1,-73.949623107910156,40.780830383300781,-73.950386047363281,40.777309417724609,N,49
id3016351,2,2016-04-07 06:28:01,2016-04-07 06:33:30,1,-73.958427429199219,40.713188171386719,-73.950950622558594,40.721569061279297,N,329
id1001017,2,2016-03-18 19:47:59,2016-03-18 19:50:55,5,-73.956687927246094,40.800861358642578,-73.953033447265625,40.807491302490234,N,176
id2180361,1,2016-03-11 18:20:22,2016-03-11 18:48:25,2,-73.993576049804688,40.747108459472656,-73.996223449707031,40.711433410644531,N,1683
id1983599,1,2016-04-13 07:42:22,2016-04-13 07:58:48,1,-73.926536560058594,40.765522003173828,-73.968238830566406,40.751285552978516,N,986
id2521968,2,2016-02-06 14:34:26,2016-02-06 14:58:04,2,-73.982559204101563,40.771942138671875,-74.005020141601563,40.731838226318359,N,1418
id0928834,1,2016-04-13 22:19:03,2016-04-13 22:35:11,2,-73.99359130859375,40.721378326416016,-73.997474670410156,40.695514678955078,N,968
id0944060,2,2016-06-02 17:57:06,2016-06-02 18:18:59,1,-73.974090576171875,40.763198852539062,-73.982559204101563,40.774444580078125,N,1313
id0767725,1,2016-05-19 14:56:44,2016-05-19 15:06:14,1,-74.005722045898437,40.738239288330078,-73.992088317871094,40.735492706298828,N,570
id2319437,1,2016-04-27 13:26:46,2016-04-27 13:45:04,1,-74.003814697265625,40.732028961181641,-73.956649780273438,40.713409423828125,N,1098
id1383635,2,2016-04-07 19:41:19,2016-04-07 19:50:09,5,-73.989158630371094,40.739799499511719,-73.97369384765625,40.747989654541016,N,530
id2935220,1,2016-05-15 11:31:52,2016-05-15 11:43:10,1,-73.99652099609375,40.725414276123047,-73.993515014648437,40.690048217773437,N,678
id1337326,1,2016-05-20 17:14:16,2016-05-20 17:44:34,2,-73.944900512695313,40.808792114257813,-73.980545043945313,40.761531829833984,N,1818
id0283282,2,2016-04-30 23:06:52,2016-04-30 23:14:18,1,-73.987838745117188,40.732242584228516,-73.995429992675781,40.743919372558594,N,446
id0624186,2,2016-03-20 10:24:43,2016-03-20 10:27:54,1,-74.002311706542969,40.726470947265625,-74.010452270507813,40.720138549804687,N,191
id1097627,2,2016-04-14 22:38:17,2016-04-14 22:48:33,1,-73.977958679199219,40.725467681884766,-74.006393432617188,40.708572387695313,N,616
id1649909,2,2016-01-06 12:48:11,2016-01-06 13:04:38,1,-73.986488342285156,40.777900695800781,-73.964439392089844,40.771675109863281,N,987
id2182053,2,2016-03-02 07:48:15,2016-03-02 08:10:58,3,-73.99542236328125,40.687881469726563,-73.9730224609375,40.754222869873047,N,1363
id1181547,2,2016-03-30 00:55:28,2016-03-30 01:03:42,1,-74.000572204589844,40.729885101318359,-73.980560302734375,40.746463775634766,N,494
id2536948,1,2016-01-30 14:11:34,2016-01-30 14:26:01,1,-73.989013671875,40.731101989746094,-73.969039916992188,40.755226135253906,N,867
id1416074,2,2016-03-10 13:34:52,2016-03-10 13:49:16,1,-73.973579406738281,40.789730072021484,-73.974830627441406,40.790290832519531,N,864
id3566418,1,2016-06-24 11:10:23,2016-06-24 11:32:02,2,-73.994468688964844,40.750389099121094,-73.968917846679688,40.760372161865234,N,1299
id1228222,1,2016-03-09 11:06:15,2016-03-09 11:18:56,3,-73.993179321289063,40.741325378417969,-73.985328674316406,40.759529113769531,N,761
id0445877,2,2016-05-19 10:24:20,2016-05-19 10:32:50,1,-73.984786987304688,40.736454010009766,-73.975204467773438,40.747913360595703,N,510
id2203808,1,2016-06-10 20:54:02,2016-06-10 20:57:13,2,-73.975334167480469,40.761482238769531,-73.98345947265625,40.750026702880859,N,191
id1530556,2,2016-02-04 09:18:07,2016-02-04 09:35:01,2,-73.993293762207031,40.752872467041016,-73.987724304199219,40.770111083984375,N,1014
id3114699,2,2016-06-08 09:35:10,2016-06-08 09:59:05,3,-73.995353698730469,40.688144683837891,-74.002716064453125,40.718166351318359,N,1435
id1039417,1,2016-03-17 10:30:51,2016-03-17 10:33:51,1,-74.0042724609375,40.713096618652344,-74.007713317871094,40.71453857421875,N,180
id2176844,2,2016-01-12 13:14:34,2016-01-12 13:24:28,1,-73.989875793457031,40.746925354003906,-73.993011474609375,40.752731323242188,N,594
id3315494,2,2016-01-04 15:09:16,2016-01-04 15:28:40,3,-73.972709655761719,40.790916442871094,-73.964691162109375,40.767169952392578,N,1164
id3267154,1,2016-03-14 20:08:12,2016-03-14 20:19:54,1,-73.970069885253906,40.78955078125,-73.950248718261719,40.776401519775391,N,702
id0025094,2,2016-06-27 10:38:23,2016-06-27 10:49:00,3,-74.015693664550781,40.711448669433594,-74.010452270507813,40.730762481689453,N,637
id2843664,1,2016-02-06 15:27:14,2016-02-06 15:28:01,1,-73.984947204589844,40.751949310302734,-73.983558654785156,40.751552581787109,N,47
id2186224,2,2016-02-06 22:12:03,2016-02-06 22:25:48,1,-73.99371337890625,40.741622924804688,-73.990127563476563,40.768081665039063,N,825
id3683408,1,2016-05-08 10:24:38,2016-05-08 10:43:51,1,-73.953788757324219,40.775012969970703,-74.0020751953125,40.750984191894531,N,1153
id1571463,1,2016-05-19 23:44:10,2016-05-20 00:14:38,1,-74.002983093261719,40.728042602539063,-73.935684204101563,40.683467864990234,N,1828
id3486120,1,2016-02-11 10:02:43,2016-02-11 10:38:51,1,-74.010208129882813,40.709941864013672,-73.9852294921875,40.759723663330078,N,2168
id1584169,1,2016-02-18 10:16:28,2016-02-18 10:34:12,1,-73.981498718261719,40.758598327636719,-74.000999450683594,40.746299743652344,N,1064
id0273291,2,2016-04-05 12:36:20,2016-04-05 12:58:37,2,-73.982048034667969,40.757049560546875,-73.954483032226563,40.767429351806641,N,1337
id3528245,1,2016-05-13 15:38:29,2016-05-13 16:00:21,1,-73.959197998046875,40.771560668945313,-73.976066589355469,40.744670867919922,N,1312
id0090483,2,2016-03-12 20:11:48,2016-03-12 20:13:12,1,-73.977783203125,40.745990753173828,-73.9742431640625,40.751316070556641,N,84
id3272308,1,2016-02-25 22:37:56,2016-02-25 22:44:02,1,-73.964302062988281,40.773521423339844,-73.9403076171875,40.805629730224609,N,366
id0526486,1,2016-05-09 19:52:31,2016-05-09 19:59:58,1,-73.975227355957031,40.761650085449219,-73.968246459960937,40.755661010742187,N,447
id2621910,2,2016-02-09 23:40:31,2016-02-09 23:57:25,1,-73.989906311035156,40.756633758544922,-73.928756713867187,40.864433288574219,N,1014
id1678263,2,2016-03-10 10:43:18,2016-03-10 10:52:11,5,-73.982231140136719,40.7489013671875,-73.97222900390625,40.754199981689453,N,533
id1513384,2,2016-06-05 09:54:09,2016-06-05 10:02:43,1,-73.97637939453125,40.759040832519531,-73.988616943359375,40.742710113525391,N,514
id0892671,1,2016-05-11 21:17:38,2016-05-11 21:22:09,1,-73.982025146484375,40.777107238769531,-73.974746704101563,40.787796020507812,N,271
id0800363,2,2016-03-04 01:52:45,2016-03-04 02:00:50,3,-73.992607116699219,40.718719482421875,-73.962043762207031,40.713211059570313,N,485
id1491328,2,2016-03-04 21:34:51,2016-03-04 21:44:42,5,-73.965728759765625,40.766860961914062,-73.95513916015625,40.785690307617188,N,591
id3416268,2,2016-05-24 06:43:20,2016-05-24 06:47:59,1,-73.954872131347656,40.767520904541016,-73.963371276855469,40.775188446044922,N,279
id0998516,2,2016-05-15 19:09:40,2016-05-15 19:26:11,4,-73.9923095703125,40.751689910888672,-73.96630859375,40.758098602294922,N,991
id3639134,2,2016-06-11 19:09:27,2016-06-11 19:22:19,1,-73.984664916992188,40.748046875,-73.9854736328125,40.757808685302734,N,772
id3050329,1,2016-06-07 21:17:49,2016-06-07 21:19:32,1,-73.980552673339844,40.747634887695313,-73.979316711425781,40.749782562255859,N,103
id1826407,2,2016-05-29 18:00:51,2016-05-29 18:12:05,5,-73.98565673828125,40.735321044921875,-73.999725341796875,40.750865936279297,N,674
id3772927,2,2016-02-11 18:53:15,2016-02-11 19:00:50,2,-73.966339111328125,40.753158569335938,-73.959327697753906,40.766738891601563,N,455
id3370214,2,2016-05-20 03:55:24,2016-05-20 03:59:47,1,-73.980331420898438,40.751380920410156,-73.982475280761719,40.73931884765625,N,263
id0294906,1,2016-05-06 21:58:42,2016-05-06 22:17:35,1,-73.981742858886719,40.764293670654297,-73.973457336425781,40.738269805908203,N,1133
id3019548,2,2016-01-09 11:34:06,2016-01-09 11:39:08,1,-73.974235534667969,40.756790161132813,-73.958717346191406,40.764274597167969,N,302
id2466703,1,2016-05-27 00:15:22,2016-05-27 00:31:57,1,-73.954208374023437,40.764419555664063,-73.981407165527344,40.73004150390625,N,995
id1287942,1,2016-06-13 20:31:53,2016-06-13 20:35:45,2,-74.005401611328125,40.745895385742187,-73.994682312011719,40.745796203613281,N,232
id2754572,2,2016-06-25 17:21:37,2016-06-25 17:25:41,5,-73.961341857910156,40.780361175537109,-73.954261779785156,40.778148651123047,N,244
id3945886,2,2016-03-02 09:39:13,2016-03-02 09:46:04,5,-73.991172790527344,40.732921600341797,-73.99920654296875,40.720081329345703,N,411
id3505043,2,2016-05-07 16:31:10,2016-05-07 16:44:18,1,-73.987945556640625,40.759731292724609,-73.96356201171875,40.774295806884766,N,788
id1551292,1,2016-01-18 19:55:19,2016-01-18 20:04:07,2,-73.953758239746094,40.763584136962891,-73.951492309570313,40.782073974609375,N,528
id3013776,2,2016-03-29 15:40:26,2016-03-29 15:52:00,2,-73.979644775390625,40.760883331298828,-73.970909118652344,40.756301879882813,N,694
id2985214,1,2016-06-09 05:25:35,2016-06-09 05:26:54,1,-73.95013427734375,40.780006408691406,-73.955482482910156,40.776958465576172,N,79
id1515631,1,2016-03-25 23:56:00,2016-03-26 00:09:52,1,-73.99981689453125,40.743457794189453,-73.965446472167969,40.754589080810547,N,832
id2782862,1,2016-02-14 18:55:15,2016-02-14 19:00:52,1,-73.930335998535156,40.7615966796875,-73.916656494140625,40.764541625976562,N,337
id0001881,1,2016-04-05 18:09:01,2016-04-05 18:34:57,1,-74.008163452148438,40.740512847900391,-73.989921569824219,40.712306976318359,N,1556
id3169714,2,2016-05-27 12:50:32,2016-05-27 12:59:56,1,-73.991691589355469,40.738582611083984,-74.000625610351563,40.720779418945313,N,564
id1710899,2,2016-04-08 23:48:32,2016-04-09 00:27:42,1,-73.9764404296875,40.763473510742188,-73.909622192382813,40.840988159179688,N,2350
id2104297,2,2016-06-30 20:56:09,2016-06-30 21:00:52,1,-74.006301879882813,40.739669799804688,-73.997611999511719,40.7410888671875,N,283
id0324418,2,2016-04-18 11:01:11,2016-04-18 11:52:40,1,-73.782066345214844,40.644733428955078,-73.939979553222656,40.841205596923828,N,3089
id2727533,1,2016-02-11 20:53:41,2016-02-11 21:00:16,1,-73.953575134277344,40.771080017089844,-73.959938049316406,40.762485504150391,N,395
id3263358,2,2016-02-06 01:39:14,2016-02-06 01:44:26,1,-73.988800048828125,40.719219207763672,-73.991622924804687,40.726810455322266,N,312
id3057665,1,2016-05-20 00:04:32,2016-05-20 01:40:36,1,-73.982429504394531,40.756622314453125,-73.915901184082031,40.618385314941406,N,5764
id3483574,2,2016-05-30 18:50:20,2016-05-30 19:05:08,6,-74.008491516113281,40.716480255126953,-73.994270324707031,40.722530364990234,N,888
id3159347,2,2016-05-07 21:58:37,2016-05-07 22:01:55,5,-73.973159790039063,40.744220733642578,-73.972183227539063,40.752643585205078,N,198
id1980917,1,2016-05-13 17:34:43,2016-05-13 17:50:20,1,-73.9537353515625,40.767280578613281,-73.985153198242188,40.73809814453125,N,937
id1018810,2,2016-01-25 14:58:47,2016-01-25 15:15:14,3,-74.001731872558594,40.741985321044922,-74.010826110839844,40.704551696777344,N,987
id0717835,1,2016-05-26 12:52:19,2016-05-26 13:43:45,1,-73.985916137695313,40.736003875732422,-73.789840698242188,40.647041320800781,N,3086
id2244288,1,2016-02-25 01:52:08,2016-02-25 02:03:56,3,-73.992317199707031,40.718791961669922,-74.008842468261719,40.738624572753906,N,708
id0753277,1,2016-01-27 22:29:31,2016-01-27 22:29:58,1,-74.209854125976563,40.816852569580078,-74.209854125976563,40.816852569580078,N,27
id0008448,2,2016-01-29 20:04:54,2016-01-29 20:18:24,1,-73.993881225585937,40.732654571533203,-74.009521484375,40.714069366455078,N,810
id0544521,1,2016-01-02 20:45:27,2016-01-02 20:56:31,2,-73.945426940917969,40.774105072021484,-73.963020324707031,40.769321441650391,N,664
id3936105,1,2016-04-26 05:24:55,2016-04-26 05:29:45,1,-73.965705871582031,40.765270233154297,-73.954139709472656,40.763896942138672,N,290
id3089596,2,2016-03-19 15:22:55,2016-03-19 15:30:52,1,-73.963943481445312,40.770221710205078,-73.976417541503906,40.755058288574219,N,477
id0041995,1,2016-04-20 14:15:33,2016-04-20 14:30:56,1,-73.939140319824219,40.805099487304688,-73.962921142578125,40.805122375488281,N,923
id1214345,1,2016-05-13 08:53:23,2016-05-13 08:55:39,2,-73.999679565429688,40.738574981689453,-73.999870300292969,40.743633270263672,N,136
id0877508,1,2016-04-16 01:03:53,2016-04-16 01:12:43,1,-74.006454467773438,40.739631652832031,-74.000801086425781,40.728885650634766,N,530
id2867913,2,2016-05-17 22:22:02,2016-05-17 22:24:21,1,-74.001930236816406,40.750831604003906,-73.995063781738281,40.76025390625,N,139
id2211380,1,2016-04-24 03:38:33,2016-04-24 03:40:57,1,-73.982948303222656,40.738819122314453,-73.975898742675781,40.746547698974609,N,144
id0401519,1,2016-05-11 23:27:40,2016-05-11 23:39:59,2,-73.972633361816406,40.756671905517578,-73.984237670898438,40.778030395507812,N,739
id2959103,1,2016-05-31 14:06:56,2016-05-31 14:36:53,1,-74.007545471191406,40.704944610595703,-73.971534729003906,40.765617370605469,N,1797
id0302042,1,2016-02-15 09:24:11,2016-02-15 09:45:06,1,-74.015068054199219,40.715953826904297,-73.979850769042969,40.76470947265625,N,1255
id1546156,2,2016-05-19 21:11:13,2016-05-19 21:47:39,4,-73.991729736328125,40.744403839111328,-73.934379577636719,40.755035400390625,N,2186
id0713662,1,2016-01-09 01:14:53,2016-01-09 01:18:04,1,-73.988288879394531,40.759471893310547,-73.983993530273437,40.769752502441406,N,191
id1810587,1,2016-04-23 16:32:49,2016-04-23 16:36:16,1,-73.986259460449219,40.750858306884766,-73.982284545898437,40.757118225097656,N,207
id2118414,2,2016-04-11 20:33:45,2016-04-11 20:51:45,1,-73.953834533691406,40.766548156738281,-73.980659484863281,40.749275207519531,N,1080
id3346816,1,2016-01-10 06:38:38,2016-01-10 06:45:23,1,-73.971656799316406,40.759117126464844,-73.982025146484375,40.739242553710938,N,405
id1847873,2,2016-02-08 22:36:42,2016-02-08 22:56:14,2,-73.95458984375,40.773971557617187,-74.004318237304688,40.733261108398437,N,1172
id2519585,1,2016-04-16 06:25:44,2016-04-16 06:33:30,1,-73.969551086425781,40.753532409667969,-73.990036010742188,40.756961822509766,N,466
id2603534,1,2016-06-10 21:33:21,2016-06-10 21:42:25,2,-73.963066101074219,40.774089813232422,-73.980209350585938,40.767494201660156,N,544
id3150239,2,2016-06-16 20:47:37,2016-06-16 20:50:16,2,-73.968780517578125,40.764358520507813,-73.964500427246094,40.757980346679688,N,159
id1075414,1,2016-02-08 15:53:42,2016-02-08 15:59:55,1,-73.973991394042969,40.783981323242187,-73.965484619140625,40.792022705078125,N,373
id1051420,1,2016-04-10 14:53:21,2016-04-10 15:06:54,1,-73.973602294921875,40.784587860107422,-73.99212646484375,40.759326934814453,N,813
id0753381,1,2016-03-21 22:22:11,2016-03-21 22:51:13,1,-74.002182006835937,40.72821044921875,-73.916275024414063,40.690723419189453,N,1742
id3604983,1,2016-03-15 09:55:18,2016-03-15 10:02:41,1,-73.969551086425781,40.753238677978516,-73.979782104492187,40.746177673339844,N,443
id2875770,1,2016-02-13 11:12:43,2016-02-13 11:23:35,1,-74.000358581542969,40.73760986328125,-73.983627319335938,40.728366851806641,N,652
id0448011,2,2016-01-30 14:38:47,2016-01-30 14:54:05,1,-73.964256286621094,40.760871887207031,-73.995819091796875,40.764328002929688,N,918
id2745579,1,2016-03-31 18:17:05,2016-03-31 18:32:47,1,-73.9705810546875,40.762218475341797,-73.983329772949219,40.744468688964844,N,942
id0184392,1,2016-03-01 21:03:37,2016-03-01 21:22:23,1,-73.974967956542969,40.752887725830078,-74.009590148925781,40.720817565917969,N,1126
id0629554,1,2016-05-24 14:10:42,2016-05-24 14:34:14,1,-73.954696655273437,40.765647888183594,-73.980255126953125,40.765384674072266,N,1412
id2193271,1,2016-03-07 13:05:37,2016-03-07 13:21:10,2,-73.968124389648438,40.762729644775391,-73.968116760253906,40.79205322265625,N,933
id3148312,1,2016-02-14 09:38:27,2016-02-14 09:43:10,1,-73.99090576171875,40.734745025634766,-74.001846313476563,40.733650207519531,N,283
id3193566,2,2016-03-30 20:04:37,2016-03-30 20:18:07,1,-74.008049011230469,40.738578796386719,-73.997230529785156,40.722530364990234,N,810
id0837551,2,2016-04-02 20:48:41,2016-04-02 20:54:13,1,-74.000999450683594,40.747138977050781,-74.000167846679688,40.737888336181641,N,332
id3698282,2,2016-02-12 08:55:28,2016-02-12 09:11:24,1,-73.979560852050781,40.746631622314453,-73.981307983398437,40.758739471435547,N,956
id1778128,2,2016-04-04 21:11:26,2016-04-04 21:16:07,2,-73.995590209960938,40.724700927734375,-73.987220764160156,40.722377777099609,N,281
id2058187,2,2016-06-25 04:07:15,2016-06-25 04:40:18,6,-73.965980529785156,40.756229400634766,-73.93438720703125,40.649810791015625,N,1983
id3840447,1,2016-03-04 16:11:10,2016-03-04 16:22:56,1,-73.977104187011719,40.765312194824219,-73.952659606933594,40.776660919189453,N,706
id2256500,1,2016-02-07 23:39:14,2016-02-07 23:43:16,4,-73.992057800292969,40.684440612792969,-73.992935180664062,40.697509765625,N,242
id2485237,1,2016-06-14 22:39:00,2016-06-14 22:44:23,1,-73.983154296875,40.770992279052734,-73.977287292480469,40.789684295654297,N,323
id0565379,1,2016-02-12 22:46:00,2016-02-12 22:51:14,2,-73.9801025390625,40.74298095703125,-73.970291137695313,40.756195068359375,N,314
id3229648,1,2016-05-24 11:36:28,2016-05-24 11:45:20,1,-73.946380615234375,40.777263641357422,-73.960365295410156,40.775276184082031,N,532
id1038418,2,2016-02-25 07:21:45,2016-02-25 07:29:19,1,-73.991729736328125,40.756233215332031,-73.976409912109375,40.757415771484375,N,454
id1850153,1,2016-01-15 19:38:13,2016-01-15 19:46:20,1,-73.982444763183594,40.762115478515625,-73.994827270507813,40.760456085205078,N,487
id1257977,2,2016-05-04 20:23:40,2016-05-04 20:40:57,6,-74.007713317871094,40.704944610595703,-73.9473876953125,40.77557373046875,N,1037
id0923414,2,2016-02-25 07:17:27,2016-02-25 07:23:35,1,-73.958633422851563,40.800819396972656,-73.95306396484375,40.814113616943359,N,368
id3077077,2,2016-05-04 07:02:19,2016-05-04 07:09:26,1,-73.978126525878906,40.752349853515625,-73.994392395019531,40.750129699707031,N,427
